lang,domain,intent,sentence
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una nova imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatori imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm aleatòria imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nou imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm nova imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatori imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un aleatòria imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nou imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un nova imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatori imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una aleatòria imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nou imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova dibuix relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova foto relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova fotografia relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova imatge relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una nova imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra un imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una dibuix d' {query}"
